,A1,A2,A3,A4,A5,A6,A7,A8,A9,Rivendell_WY_Rain_mm,well_10_adjust,well_07_adjust,PET_mmd
2017-03-26,0.8750063846104297,0.9579785651414388,0.8902742170121519,0.848046438568442,0.5672458350090468,0.7364912555834511,0.664346107233734,0.8713641076887702,0.7157327217142282,3258.675988258794,-13.21815177532839,-6.539161958028074,1.725339114170693
2017-03-27,0.8766825577505595,0.9540910730395784,0.8982416576703177,0.8486171762560584,0.5618085434702715,0.741174094038349,0.6619376732802568,0.8787689086857924,0.7193294914022257,3276.3169890064746,-13.430447483120329,-6.539742595065217,2.1356037343718977
2017-03-28,0.8755594676469736,0.958442744673984,0.8946751080416424,0.8471593164442588,0.5644834180036162,0.7417945988276591,0.6753019259859332,0.8693089803556298,0.7168116534430148,3277.195989014581,-13.8321274357526,-6.850249767255487,3.2690094749575613
2017-03-29,0.8835718459645401,0.9557480657313456,0.8990409794160066,0.8504681261731466,0.5663923456066611,0.7392841065662643,0.6748720935375787,0.8729067373443341,0.7153754133311923,3277.195989014581,-13.939341934257024,-7.149027107216397,3.2588309498660286
2017-03-30,0.8772442288766964,0.9493678135881174,0.901481781631591,0.8497931715787681,0.5695576814472059,0.7398225041488653,0.6731493959552799,0.8751159231163208,0.7152788190635483,3280.237989069894,-14.070427494615616,-7.313460338296645,2.598782651338639
2017-03-31,0.8809913755642297,0.9519846491386295,0.8961461243749062,0.8485764795118091,0.5641284046271287,0.7429701377151845,0.6731952768140523,0.8776813609082098,0.714591714716295,3280.238989069941,-14.131576970621406,-7.396091528071623,3.440318864512785
2017-04-01,0.8751141501298593,0.9516199242543302,0.8920546473627999,0.8496133036953226,0.5654344851972744,0.7521481436094741,0.6770592178626462,0.8780251972261953,0.7115428151859382,3280.238989069941,-14.217894258671672,-7.477952312394071,4.335508660961199
2017-04-02,0.8799772426381927,0.9511148457600873,0.9001558167785354,0.8558241145586849,0.5604135160715022,0.7394493963510429,0.6777651938546072,0.8708210534070149,0.7132956499775094,3280.238989069941,-14.275152769629306,-7.555718268420662,4.191714628011437
2017-04-03,0.873975892972392,0.9461465224264808,0.8959496252725656,0.8489177835863406,0.5659797050668008,0.7424014791416397,0.6773419384608191,0.875012404334979,0.7128816817722785,3280.238989069941,-14.3404552460687,-7.642135931844306,3.701819302575775
2017-04-04,0.8790532113181131,0.9487543515314683,0.8915302198074981,0.8491263913029065,0.5609053959098198,0.7543193309411458,0.6896487235424819,0.8833920421222397,0.7130393640268569,3280.238989069941,-14.404013608014475,-7.715666640994336,3.5264378834343497
2017-04-05,0.8781833468334801,0.9483570704455719,0.8998527106966457,0.8497053155281225,0.5633185650900168,0.7399352352024441,0.6857349422473761,0.8794173107933121,0.7123922334829708,3280.238989069941,-14.452683931136551,-7.79331665923742,3.035264519101956
2017-04-06,0.866970267712478,0.9507692824030283,0.8923838689641108,0.8478450877241464,0.5594040509661148,0.7424164765525946,0.6871194357028111,0.8753630905817782,0.7106886381321249,3288.205989077571,-14.50147101228564,-7.855907449478965,2.098348274885354
2017-04-07,0.872764652199994,0.9559161286414462,0.8868179055445962,0.8460768839720534,0.5555316625750055,0.7464591773599002,0.6432455123108137,0.8779106309811484,0.7112788198666495,3340.418990328792,-14.51091103615347,-7.887147860088421,2.0886896439274514
2017-04-08,0.8782937090257299,0.952527668242994,0.8929950506864223,0.8526231069332569,0.5623972760648966,0.7559167283115027,0.6254940907504818,0.8826730823528524,0.7144040180968397,3362.132991030696,-14.239366806037784,-7.999306330517844,2.186633318151192
2017-04-09,0.878196052986911,0.9478862579681324,0.903783627364084,0.8578522411158942,0.5648430321267065,0.7624737451240085,0.6376757706389617,0.87307916708855,0.7115797529207452,3369.635990813258,-14.059088880523346,-8.087309312132348,2.667071839529719
2017-04-10,0.8759798937176893,0.9496644427426026,0.9006445924659162,0.8520903127058572,0.5671080291198741,0.7483195328660006,0.6474170399463777,0.8755772881900019,0.7116124289103106,3388.442990019801,-14.058149141554484,-8.077712240624841,2.6326329950752108
2017-04-11,0.870403853131399,0.9587706801905819,0.8919627879514225,0.8570646969550291,0.5652061799978363,0.7489278539084627,0.6435814660715184,0.877583718016699,0.7121247534293238,3396.2049901037244,-13.948140350323476,-7.98970668240121,2.085905057108844
2017-04-12,0.8678721816564193,0.9545020063689664,0.8902196314342383,0.8583928251984786,0.5620179017282224,0.7446810439462137,0.6362119445802015,0.8827311227547835,0.7109970725304838,3414.041989996913,-13.836320392550649,-7.931264452236196,1.985266913916022
2017-04-13,0.8878299886669803,0.9538941823806328,0.8956948674832991,0.8523630732111003,0.5695133947840991,0.7502559037053861,0.639794740656147,0.8834358071956744,0.7113025563169872,3457.9779908208875,-13.777009749035496,-7.830858794720359,1.9973711025210241
2017-04-14,0.8857590345156299,0.9562531718068621,0.9052543502052564,0.8576651295245544,0.5859760217335721,0.7563696908840309,0.6607169063212187,0.8757832632623229,0.7128154234737292,3462.523990824702,-13.586510997725131,-7.54248943283069,2.670789700309553
2017-04-15,0.8893744443507141,0.9593768718950721,0.9011628731931498,0.8547323421588829,0.5797013159432001,0.7507195935986659,0.6627187150478389,0.8775615433756667,0.7129484652055076,3462.523990824702,-13.207887830001392,-7.394899384582917,3.3947514495144886
2017-04-16,0.8831386858454462,0.9577259010190942,0.9021524247319561,0.8565085341073685,0.5729717241042309,0.7479056194350449,0.6620432985811342,0.8755210899391327,0.7145625999299691,3462.523990824702,-13.144705624971992,-7.357672008746106,2.252637875332126
2017-04-17,0.8724799783993715,0.9617420868467925,0.8942470416520537,0.8533791335388028,0.5692967578273431,0.750524771035992,0.6625002144969493,0.8823817162948149,0.7167672447340404,3475.9069911985425,-13.284208835322882,-7.375245376374901,2.636400349612999
2017-04-18,0.8837016650060194,0.9555250743841559,0.9028199397800495,0.8576369358387248,0.5682670076912055,0.7610171865542595,0.6588348514248523,0.8857416487135508,0.7150383937750984,3514.7819911985425,-13.405598602849883,-7.453086708396073,3.045051703423591
2017-04-19,0.8823213281999065,0.9603790435927704,0.8986237778483688,0.8613149829460585,0.5756739022613613,0.7479193587960786,0.6699639568494453,0.8805360354085316,0.7155163612212007,3514.7819911985425,-13.517052746797038,-7.483816785358996,2.8921454261224704
2017-04-20,0.8879328546145274,0.9635150159973054,0.9004481319898474,0.8583401217214747,0.5823082994270272,0.7591253616013396,0.670563116582454,0.8828448656503343,0.7170095895003038,3544.4659912138013,-13.532421984695176,-7.500218670126304,3.1786313956973253
2017-04-21,0.8884711613512131,0.9602117218994575,0.8994975700084412,0.857594973842146,0.5827404999626732,0.7596778795997133,0.678884598272248,0.8803209434749494,0.7152918494346073,3544.4659912138013,-13.471771290514218,-7.456670856505051,4.35240775257958
2017-04-22,0.8891555322980256,0.9535165227976992,0.9078511945053245,0.8626450090680016,0.5837060724612484,0.7681103328197472,0.6790202901620154,0.8755559903988099,0.7139579428885527,3546.514991238597,-13.352160205436103,-7.435822470774032,3.027010201557007
2017-04-23,0.8893550012316076,0.9602493300153094,0.9144377172890565,0.8653969114607305,0.5827587927420964,0.7624492106493652,0.6757364446630071,0.8771532819020288,0.7150469611174111,3546.514991238597,-13.33501082276052,-7.448564300400673,3.1530305432730814
2017-04-24,0.889400754541937,0.9569002125229611,0.909160441200453,0.8614236160168902,0.5810761607229316,0.7549261434622678,0.6810624447341449,0.8780054980763206,0.7137788990681156,3556.4669909029035,-13.39440110550043,-7.473759572194377,2.0497008075317087
2017-04-25,0.8836458963623788,0.9685379404861911,0.904362791701216,0.8580360420021205,0.577475801459086,0.7573362033026361,0.6850830674153412,0.8804210662264962,0.7146664065547093,3559.3449909238843,-13.485696837626076,-7.525232812626852,2.2745514731976866
2017-04-26,0.8895854859677657,0.9577202892289376,0.9042651274836435,0.8621283895745938,0.5775348014401845,0.7795973867024624,0.6724585594925676,0.8872454948601532,0.7151137884024701,3568.847991183284,-13.579372076546496,-7.588840623020563,2.566812777781193
2017-04-27,0.8868848736274948,0.9577677711854402,0.9067753433990264,0.8610140663575274,0.5770364310156495,0.7567196214452191,0.6832971086852861,0.8798373862847172,0.7140238267432308,3571.36599107075,-13.653725293645309,-7.663358685644507,3.51107984296207
2017-04-28,0.8930669142394974,0.9590944062130047,0.9100489423024258,0.8647045544825724,0.5777355287354871,0.7566406593633102,0.6868136760127602,0.8800901238921572,0.7114653998953571,3571.36599107075,-13.733919278940524,-7.740462964370676,4.234491156737139
2017-04-29,0.8882038993153754,0.9625747433883194,0.902434252468292,0.8604061917389009,0.5785017924698768,0.7621879073158963,0.6877808241486977,0.8810466603528884,0.7122999774294497,3571.36599107075,-13.801788888924108,-7.818009212568374,5.023463508395832
2017-04-30,0.8909135486874205,0.9577827994467543,0.9062419311543066,0.8666192229033811,0.5835537329179981,0.7907773333153225,0.6848290310372923,0.8760941078786769,0.7123718895694191,3571.36599107075,-13.857633921000772,-7.889495844928663,5.036634891808289
2017-05-01,0.8869320901406834,0.9590406737559664,0.9079676181207843,0.8646059193489599,0.5831413950076483,0.7823487534331379,0.6858134511932968,0.8819106457823609,0.7106142982680232,3571.36599107075,-13.913358676293107,-7.952598695444415,5.562449096031653
2017-05-02,0.8875702976270914,0.9573919226210064,0.9106186254231803,0.8623738494020877,0.5773131381417198,0.7717222514078775,0.6893863275529346,0.8800796387926847,0.7118126611362405,3571.36599107075,-13.943839574170244,-8.013303442213738,5.828270324593087
2017-05-03,0.890862133693217,0.9588666928395992,0.9102936219876225,0.866962685238323,0.5771719388343339,0.7840581875404542,0.6932515523078024,0.8811938644940422,0.7106110586690011,3571.36599107075,-13.978201333115182,-8.067514911213689,6.046238664312884
2017-05-04,0.8918521595138647,0.9557806008672417,0.909858041670242,0.8629196430135728,0.5777942260870752,0.7913116748815121,0.695766827647371,0.8863576345903105,0.7103613328791865,3571.36599107075,-14.000300674658376,-8.115264878112953,5.285661106349266
2017-05-05,0.8860654652315798,0.9553129517541947,0.9094676782920428,0.8658076774960903,0.5790792965915064,0.7956419492884796,0.6968261125618802,0.8825074588486532,0.7126208754593142,3571.36999107094,-14.03723347769712,-8.163733498820509,2.8890693250424646
2017-05-06,0.8844337373673423,0.9528771650656215,0.9016297449245231,0.8658655538447455,0.5771703232750695,0.7611462383603739,0.6970407871210864,0.8828870899516756,0.7135606978131125,3571.36999107094,-14.071456104948092,-8.219450746874314,3.2873737228824673
2017-05-07,0.886699260880392,0.9584560683325507,0.9033484531164402,0.8620223622135045,0.5764941821588818,0.7917735768879998,0.6990200556064858,0.8858001542905737,0.7085113696974685,3571.36999107094,-14.090325425525393,-8.273459629190096,5.060320312141476
2017-05-08,0.8878882872963882,0.9565269674470178,0.9052370803882481,0.8681150017372311,0.5762872810814529,0.7993207297021439,0.7059066700101113,0.8810056142803568,0.7080723100566847,3571.36999107094,-14.140784482513071,-8.350158443485215,5.705344315636343
2017-05-09,0.8926442571880007,0.9554430490791288,0.9072243329076166,0.8687342260242813,0.5772023963244453,0.7917136682334562,0.710949065964968,0.8782181505435716,0.7072808627152323,3571.36999107094,-14.159631490554917,-8.441034758706481,5.99452593749166
2017-05-10,0.8807746027432863,0.9506491916126556,0.905364539836595,0.8642991606053638,0.5794227016132836,0.8030410935560341,0.7168090139348074,0.8791376834082993,0.7087363717547343,3571.36999107094,-14.21488699858047,-8.504342870121473,4.716146684270385
2017-05-11,0.881956914422624,0.9600826483354905,0.9120175093752803,0.8627639380605114,0.5815889875493403,0.7687875490435586,0.7170664683560162,0.8801775786942836,0.7109574574422968,3571.9109910795232,-14.2239096611946,-8.598271597364594,2.5908621801180987
2017-05-12,0.8833623919908584,0.9542397246719916,0.907646329721681,0.8665595859220241,0.5811046085974843,0.7767552526965691,0.7188981996759279,0.8809842455133023,0.7134746387113369,3579.0649908849737,-14.338308199897412,-8.643242191583223,2.790418495153132
2017-05-13,0.8884397103365791,0.9530957458151643,0.9105035302811728,0.8698771527739682,0.5826190087761769,0.7888754257642268,0.7196667949625078,0.878639376976719,0.7128141427104394,3582.072990781977,-14.297496789046344,-8.723432527220378,3.103492314599878
2017-05-14,0.8845519061411402,0.9517697744730238,0.9123670416898182,0.8675993250735285,0.5795154500909943,0.7680747891577022,0.7299271992921915,0.8830343694375712,0.7110966893849534,3583.8539908000967,-14.655479245764324,-8.714550096167262,4.102117916317899
2017-05-15,0.887394209646049,0.9514835566662743,0.9074146013270061,0.8641186478766706,0.5785003707491088,0.7863447708076785,0.7254478936589638,0.8834373796237137,0.7104927722434569,3583.8539908000967,-14.866802583754223,-8.710990364883518,4.03145794527341
2017-05-16,0.8839254487356427,0.9571155549829771,0.9122290076104422,0.8694066754974594,0.5822731118454154,0.7887793965179208,0.7274021627595102,0.8872912615118932,0.7081402426977121,3583.8539908000967,-14.002702487397206,-8.966732372637399,2.6564860870724014
2017-05-17,0.8835297504440085,0.9527810800976997,0.9028904690149222,0.8699436499451803,0.5800032997132664,0.7916285307876499,0.7301866043999514,0.885274187158479,0.7089612906022503,3586.345990903093,-13.803347542337889,-9.064926298717612,3.9803389805136913
2017-05-18,0.8841912835277621,0.9549746101023197,0.9056933840909318,0.8699655427528211,0.5816345382391577,0.8047473982361655,0.7341112391837525,0.8799459532375141,0.7057048126864199,3586.345990903093,-13.94223134620082,-9.101923150650368,5.649206342199033
2017-05-19,0.8846928157977327,0.956250063605018,0.9048785987093947,0.8718283010614564,0.5819727971432825,0.7984743792497373,0.735560544285329,0.8807191631798081,0.7075324708718974,3586.345990903093,-13.90569853067278,-9.184168884104492,6.1244051691776535
2017-05-20,0.8864837241756032,0.9546094515204577,0.9109591664459604,0.8721486053364277,0.5828462090589368,0.8061858456653892,0.7393648336400183,0.8792290922355734,0.7062448115498381,3586.345990903093,-14.010654460305634,-9.233834506431087,6.6065926959585655
2017-05-21,0.8849366912151024,0.9525579336877827,0.9125411370080219,0.8722391657947735,0.582578843755899,0.8084009837549948,0.7414671483631337,0.8811265259592072,0.7046640904679061,3586.345990903093,-13.995628117175317,-9.315469979586844,6.499107602144815
2017-05-22,0.8812823785787167,0.9516198032884507,0.9145927045851606,0.874271248847637,0.5862892339766352,0.8096211024254146,0.7414362389039901,0.8891600692337915,0.7047463342432823,3586.345990903093,-14.077261108364976,-9.383067076536678,6.979517728747236
2017-05-23,0.881833665846538,0.9541190950714192,0.9112444256301688,0.8687876128943677,0.5834361206327919,0.7890307660353466,0.7397746101179256,0.8797066719779538,0.7059308391368598,3586.345990903093,-14.088004327286678,-9.48846312588336,6.899546204951133
2017-05-24,0.8763476880740999,0.9561400727338134,0.903161057883503,0.8741295227656156,0.5836656615097806,0.810626136649919,0.7424777433413501,0.8817146338389856,0.7045604435217964,3586.345990903093,-14.143861970965908,-9.56633425196104,5.691806165341248
2017-05-25,0.8784420066149012,0.9485452949719502,0.9069858707006914,0.8710441681942476,0.588631780646443,0.8140907435092777,0.7493183686172871,0.893923485906717,0.705042510787553,3586.345990903093,-14.493610902418952,-9.556961998943803,3.63786388376287
2017-05-26,0.8766408695471386,0.949252088657762,0.9047338341189382,0.8729580799074752,0.5881819808275269,0.797698813554759,0.7530305211934043,0.8889911687333358,0.7039922361914713,3586.345990903093,-14.801293102425968,-9.581163291980856,3.046888896707221
2017-05-27,0.8769994414101419,0.9460231683715378,0.9073848414213337,0.8713036689334901,0.5918595729639226,0.8105975643576779,0.7555794319278601,0.8883758074589123,0.7022492405176788,3586.345990903093,-14.85394495362281,-9.688585997083734,4.0453939298674895
2017-05-28,0.8710594610507325,0.9093725974657811,0.9092051418056557,0.8732420782188084,0.594695298227222,0.8137151692056586,0.7585830410994678,0.8795347871224521,0.7024122527625029,3586.345990903093,-14.897791757331138,-9.774415500814296,5.317828015714591
2017-05-29,0.8641743296926963,0.9119663682109884,0.9020631417137698,0.8749066976903046,0.5944810617526666,0.818746847152771,0.7593881059855943,0.8814909917772529,0.7024213542273183,3586.345990903093,-14.937949212407371,-9.836715786016605,5.2885519164848205
2017-05-30,0.864218755572536,0.8946327294172565,0.9084494889849787,0.8755906575705721,0.5925857631048186,0.8110447665174765,0.7694591019330359,0.8927025135592266,0.7033794211156212,3586.345990903093,-14.973786746780917,-9.865387173034058,4.223596641794532
2017-05-31,0.8631001548907573,0.8876537872126729,0.9082603040767313,0.8744028416372323,0.5952022712652455,0.8059899791265878,0.7628921861842114,0.8830950534956634,0.7016454043389757,3586.345990903093,-14.98977154829876,-9.898498609441791,4.646236285554766
2017-06-01,0.8645432854140148,0.8885331332407106,0.9064166421794548,0.880437790934428,0.5963959661096918,0.8119136783779743,0.7623220354780736,0.8849776538954474,0.702149365046138,3586.345990903093,-15.007776938644842,-9.96072478300654,4.659092223709711
2017-06-02,0.8611560962081326,0.8781453192709501,0.9067372983657642,0.8801509895174369,0.5935019343614466,0.8134851030464039,0.7627967318710376,0.8883266229329798,0.7018556882009696,3586.345990903093,-15.0527034798384,-10.010851881070876,5.886524193232462
2017-06-03,0.8564826346975107,0.8690313002418858,0.9022152977508633,0.8773526224851846,0.5953631818831723,0.8161128626206168,0.7635453543289454,0.8799698772093478,0.7008078323411966,3586.345990903093,-15.074928239357812,-10.055110952852075,5.478061967683728
2017-06-04,0.8427504156904837,0.7987798671513172,0.90746219162451,0.8810404438050714,0.5965762113460972,0.8102641190287725,0.7747343782395529,0.8841192255013185,0.6997916280778149,3586.345990903093,-15.106094152203552,-10.10849303563542,5.190861160043793
2017-06-05,0.8362852061057886,0.7817230060212472,0.9068314925091927,0.8794932267465473,0.5946104415026157,0.8127870430072373,0.7757622201106975,0.8773183353780254,0.7008204185403701,3586.345990903093,-15.129818330406824,-10.169718492010476,6.195761717073201
2017-06-06,0.825214189507393,0.7808068942974382,0.9043360274631507,0.8848306960155589,0.5955396538196509,0.8266661133826534,0.7728957199311869,0.8798728895023318,0.7004067370753497,3586.345990903093,-15.15567364546096,-10.214203135959693,5.8277729893783246
2017-06-07,0.8184168762523051,0.7787252187388415,0.9085782415816757,0.8837125648224212,0.6007421212236104,0.8110975393224683,0.7813518514694447,0.8856571793402588,0.7001349536715871,3586.345990903093,-15.175060392093668,-10.246291491689004,5.002593886295616
