,Vms_Rock_Moisture_A10,wy,value
2016-07-25,48.902048611111105,2016,45.6845686026936
2016-07-26,48.84138888888889,2016,45.748135281385274
2016-07-27,48.90055555555556,2016,45.81170196007696
2016-07-28,48.99211805555555,2016,45.87526863876863
2016-07-29,48.94649305555556,2016,45.93883531746032
2016-07-30,48.99923611111111,2016,46.00240199615199
2016-07-31,48.9896875,2016,46.065968674843674
2016-08-01,49.06604166666667,2016,46.129535353535346
2016-08-02,49.122951388888886,2016,46.19310203222703
2016-08-03,49.03,2016,46.2566687109187
2016-08-04,49.184270833333336,2016,46.32023538961039
2016-08-05,49.163645833333334,2016,46.38380206830206
2016-08-06,49.12381944444444,2016,46.447368746993746
2016-08-07,49.19413194444444,2016,46.51093542568542
2016-08-08,49.22298611111111,2016,46.5745021043771
2016-08-09,49.26173611111111,2016,46.638068783068775
2016-08-10,49.29739583333333,2016,46.70163546176046
2016-08-11,49.338472222222215,2016,46.76520214045213
2016-08-12,49.24003472222222,2016,46.82876881914382
2016-08-13,49.3565625,2016,46.89233549783549
2016-08-14,49.292291666666664,2016,46.955902176527175
2016-08-15,49.323055555555555,2016,47.01946885521885
2016-08-16,49.32690972222222,2016,47.08303553391053
2016-08-17,49.42993055555556,2016,47.146602212602204
2016-08-18,49.33222222222222,2016,47.21016889129389
2016-08-19,49.37940972222222,2016,47.27373556998556
2016-08-20,49.41524305555556,2016,47.33730224867725
2016-08-21,49.473819444444445,2016,47.40086892736892
2016-08-22,49.46788194444445,2016,47.464435606060604
2016-08-23,49.43413194444444,2016,47.528002284752276
2016-08-24,49.47965909090909,2016,47.59156896344396
2016-08-25,49.575520833333336,2016,47.65513564213563
2016-08-26,49.53815972222222,2016,47.71870232082732
2016-08-27,49.57142361111111,2016,47.78226899951899
2016-08-28,49.58645833333333,2016,47.845835678210676
2016-08-29,49.53121527777778,2016,47.90940235690235
2016-08-30,49.58170138888889,2016,47.97296903559403
2016-08-31,49.585520833333334,2016,48.036535714285705
2016-09-01,49.69420138888889,2016,48.10010239297739
2016-09-02,49.71760416666667,2016,48.16366907166906
2016-09-03,49.81086805555555,2016,48.22723575036075
2016-09-04,49.69413194444444,2016,48.29080242905242
2016-09-05,49.849687499999995,2016,48.354369107744105
2016-09-06,49.85034722222222,2016,48.41793578643578
2016-09-07,49.84930555555556,2016,48.48150246512746
2016-09-08,49.940243055555555,2016,48.545069143819134
2016-09-09,49.89840277777777,2016,48.60863582251082
2016-09-10,49.87288194444444,2016,48.67220250120249
2016-09-11,49.842395833333335,2016,48.73576917989418
2016-09-12,49.874583333333334,2016,48.79933585858585
2016-09-13,49.90295138888889,2016,48.862902537277535
2016-09-14,50.036791666666666,2016,48.926469215969206
2016-09-15,49.9596875,2016,48.99003589466089
2016-09-16,49.98374999999999,2016,49.05360257335256
2016-09-17,50.027569444444445,2016,49.11716925204425
2016-09-18,50.03895833333333,2016,49.18073593073592
2016-09-19,50.164375,2016,49.244302609427606
2016-09-20,50.071597222222216,2016,49.30786928811928
2016-09-21,50.00107638888889,2016,49.371435966810964
2016-09-22,49.94520833333333,2016,49.435002645502635
2016-09-23,50.1315625,2016,49.49856932419432
2016-09-24,50.181145833333325,2016,49.562136002886
2016-09-25,50.11715277777778,2016,49.62570268157768
2016-09-26,50.136597222222214,2016,49.68926936026936
2016-09-27,50.25326388888888,2016,49.752836038961036
2016-09-28,50.100833333333334,2016,49.816402717652714
2016-09-29,50.21923611111111,2016,49.87996939634439
2016-09-30,50.29440972222222,2016,49.94353607503607
2016-10-01,50.286111111111104,2017,50.00710275372775
2016-10-02,50.22506944444444,2017,50.07066943241943
2016-10-03,50.13423611111111,2017,50.13423611111111
2016-10-04,50.23059027777777,2017,50.1340573471588
2016-10-05,50.20499999999999,2017,50.13387858320649
2016-10-06,50.36572916666666,2017,50.13369981925418
2016-10-07,50.35326388888888,2017,50.13352105530188
2016-10-08,50.422604166666666,2017,50.133342291349564
2016-10-09,50.446215277777775,2017,50.13316352739726
2016-10-10,50.500208333333326,2017,50.132984763444945
2016-10-11,50.334062499999995,2017,50.13280599949264
2016-10-12,50.3934375,2017,50.13262723554033
2016-10-13,50.33611111111111,2017,50.13244847158802
2016-10-14,50.39194444444444,2017,50.132269707635714
2016-10-15,50.31625,2017,50.13209094368341
2016-10-16,50.20538194444444,2017,50.131912179731096
2016-10-17,50.46034722222222,2017,50.13173341577879
2016-10-18,50.50263888888889,2017,50.131554651826484
2016-10-19,50.61784722222222,2017,50.13137588787417
2016-10-20,50.601979166666666,2017,50.131197123921865
2016-10-21,50.64559027777778,2017,50.13101835996955
2016-10-22,50.53427083333332,2017,50.130839596017246
2016-10-23,50.599826388888886,2017,50.13066083206494
2016-10-24,50.30482638888888,2017,50.13048206811263
2016-10-25,50.598611111111104,2017,50.13030330416032
2016-10-26,50.722569444444446,2017,50.130124540208016
2016-10-27,50.38951388888889,2017,50.1299457762557
2016-10-28,50.54340277777777,2017,50.1297670123034
2016-10-29,50.551006944444445,2017,50.12958824835109
2016-10-30,50.304895833333326,2017,50.12940948439878
2016-10-31,50.35628472222222,2017,50.12923072044647
2016-11-01,50.676874999999995,2017,50.12905195649416
2016-11-02,50.757465277777776,2017,50.12887319254185
2016-11-03,50.85097222222222,2017,50.12869442858955
2016-11-04,50.77034722222222,2017,50.128515664637234
2016-11-05,50.75902777777778,2017,50.12833690068493
2016-11-06,50.79649305555555,2017,50.12815813673262
2016-11-07,50.93263888888888,2017,50.12797937278031
2016-11-08,50.86215277777777,2017,50.127800608828004
2016-11-09,50.907916666666665,2017,50.12762184487569
2016-11-10,50.862361111111106,2017,50.127443080923385
2016-11-11,50.92076388888888,2017,50.12726431697108
2016-11-12,50.897083333333335,2017,50.127085553018766
2016-11-13,51.12104166666666,2017,50.12690678906646
2016-11-14,51.11100694444445,2017,50.126728025114154
2016-11-15,50.995243055555555,2017,50.12654926116184
2016-11-16,50.96798611111111,2017,50.126370497209535
2016-11-17,50.98552083333333,2017,50.12619173325723
2016-11-18,50.98128472222222,2017,50.12601296930492
2016-11-19,50.81562499999999,2017,50.12583420535261
2016-11-20,50.94975694444444,2017,50.1256554414003
2016-11-21,51.097673611111105,2017,50.12547667744799
2016-11-22,51.09243055555555,2017,50.125297913495686
2016-11-23,51.110625,2017,50.12511914954337
2016-11-24,51.28597222222222,2017,50.12494038559107
2016-11-25,51.00350694444444,2017,50.12476162163876
2016-11-26,50.875277777777775,2017,50.12458285768645
2016-11-27,51.213645833333324,2017,50.12440409373414
2016-11-28,51.27413194444444,2017,50.12422532978184
2016-11-29,51.4140625,2017,50.124046565829524
2016-11-30,51.371319444444445,2017,50.12386780187722
2016-12-01,51.36180555555555,2017,50.123689037924905
2016-12-02,51.402222222222214,2017,50.1235102739726
2016-12-03,51.3515625,2017,50.12333151002029
2016-12-04,51.490624999999994,2017,50.12315274606798
2016-12-05,51.447847222222215,2017,50.122973982115674
2016-12-06,51.44739583333333,2017,50.12279521816337
2016-12-07,51.25451388888888,2017,50.122616454211055
2016-12-08,51.283055555555556,2017,50.12243769025875
2016-12-09,51.34673611111111,2017,50.12225892630644
2016-12-10,51.34371527777778,2017,50.12208016235413
2016-12-11,51.49770833333333,2017,50.121901398401825
2016-12-12,51.65145833333333,2017,50.12172263444951
2016-12-13,51.49520833333333,2017,50.121543870497206
2016-12-14,51.45753472222222,2017,50.1213651065449
2016-12-15,51.49670138888889,2017,50.12118634259259
2016-12-16,51.70739583333333,2017,50.12100757864028
2016-12-17,51.681562500000005,2017,50.120828814687975
2016-12-18,51.69534722222222,2017,50.12065005073566
2016-12-19,51.70434027777778,2017,50.120471286783356
2016-12-20,51.63305555555556,2017,50.12029252283105
2016-12-21,51.68628472222222,2017,50.12011375887874
2016-12-22,51.66795138888889,2017,50.11993499492643
2016-12-23,51.545312499999994,2017,50.11975623097412
2016-12-24,51.63444444444445,2017,50.11957746702181
2016-12-25,51.73288194444444,2017,50.11939870306951
2016-12-26,51.75857638888889,2017,50.119219939117194
2016-12-27,51.806736111111114,2017,50.11904117516489
2016-12-28,51.73746527777777,2017,50.11886241121258
2016-12-29,51.679201388888885,2017,50.11868364726027
2016-12-30,51.69274305555555,2017,50.11850488330796
2016-12-31,51.65934027777778,2017,50.11832611935565
2017-01-01,51.78854166666667,2017,50.118147355403345
2017-01-02,51.585208333333334,2017,50.11796859145104
2017-01-03,51.488506944444445,2017,50.117789827498726
2017-01-04,51.60034722222222,2017,50.11761106354642
2017-01-05,51.63732638888889,2017,50.117432299594114
2017-01-06,51.72409722222222,2017,50.1172535356418
2017-01-07,51.47402777777777,2017,50.117074771689495
2017-01-08,51.50673611111111,2017,50.11689600773719
2017-01-09,51.47677083333334,2017,50.116717243784876
2017-01-10,51.705868055555555,2017,50.11653847983257
2017-01-11,52.224513888888886,2017,50.11635971588026
2017-01-12,52.15125,2017,50.11618095192795
2017-01-13,51.65864583333334,2017,50.116002187975646
